country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change
Canada,Canada,0,19-09-2021,25-09-2021,7,2021,38,38155012,5955,251,5378.176144,576.8238558,5704,0.657842802,1.511790524,0.107252689
Canada,Canada,0,26-09-2021,02-10-2021,7,2021,39,38155012,6045,310,5507.176144,537.8238558,5735,0.812475174,1.409575905,0.097658735
Canada,Canada,0,03-10-2021,09-10-2021,7,2021,40,38155012,6005,250,5604.176144,400.8238558,5755,0.655221914,1.050514296,0.071522351
Canada,Canada,0,10-10-2021,16-10-2021,7,2021,41,38155012,6210,287,5635.176144,574.8238558,5923,0.752194758,1.506548748,0.102006369
Canada,Canada,0,17-10-2021,23-10-2021,7,2021,42,38155012,6185,263,5726.176144,458.8238558,5922,0.689293454,1.20252578,0.080127444
Canada,Canada,0,24-10-2021,30-10-2021,7,2021,43,38155012,6025,219,5713.176144,311.8238558,5806,0.573974397,0.817255295,0.054579773
Canada,Canada,0,31-10-2021,06-11-2021,7,2021,44,38155012,6130,175,5791.176144,338.8238558,5955,0.45865534,0.888019261,0.058506916
Canada,Canada,0,07-11-2021,13-11-2021,7,2021,45,38155012,6185,185,5737.176144,447.8238558,6000,0.484864217,1.173696016,0.078056494
Canada,Canada,0,14-11-2021,20-11-2021,7,2021,46,38155012,5965,167,5759.176144,205.8238558,5798,0.437688239,0.539441203,0.03573842
Canada,Canada,0,21-11-2021,27-11-2021,7,2021,47,38155012,6035,137,5792.176144,242.8238558,5898,0.359061609,0.636414046,0.041922733
Canada,Canada,0,28-11-2021,04-12-2021,7,2021,48,38155012,6170,138,5813.176144,356.8238558,6032,0.361682497,0.935195239,0.06138191
Canada,Canada,0,05-12-2021,11-12-2021,7,2021,49,38155012,6035,144,5852.176144,182.8238558,5891,0.377407823,0.479160787,0.03124032
Canada,Canada,0,12-12-2021,18-12-2021,7,2021,50,38155012,6235,130,5958.176144,276.8238558,6105,0.340715395,0.725524227,0.046461174
Canada,Canada,0,19-12-2021,25-12-2021,7,2021,51,38155012,6335,112,6027.176144,307.8238558,6223,0.293539418,0.806771744,0.05107265
Canada,Canada,0,26-12-2021,01-01-2022,7,2021,52,38155012,6295,187,6118.176144,176.8238558,6108,0.490105992,0.463435461,0.0289014
Canada,Canada,0,02-01-2022,08-01-2022,7,2022,1,38155012,6810,359,6572.989829,237.0101711,6451,0.940898669,0.621177032,0.036058198
Canada,Canada,0,09-01-2022,15-01-2022,7,2022,2,38155012,7465,766,6603.823162,861.1768377,6699,2.007599945,2.257047744,0.130405799
Canada,Canada,0,16-01-2022,22-01-2022,7,2022,3,38155012,7780,1039,6557.156496,1222.843504,6741,2.723102276,3.204935447,0.186489907
Canada,Canada,0,23-01-2022,29-01-2022,7,2022,4,38155012,7500,1143,6485.489829,1014.510171,6357,2.995674592,2.658917185,0.156427687
Canada,Canada,0,30-01-2022,05-02-2022,7,2022,5,38155012,7210,989,6254.656496,955.3435044,6221,2.592057893,2.503847999,0.152741163
Canada,Canada,0,06-02-2022,12-02-2022,7,2022,6,38155012,6860,845,6266.323162,593.6768377,6015,2.21465007,1.555960296,0.094740859
Canada,Canada,0,13-02-2022,19-02-2022,7,2022,7,38155012,6375,532,6233.823162,141.1768377,5843,1.394312233,0.370008631,0.022646911
Canada,Canada,0,20-02-2022,26-02-2022,7,2022,8,38155012,6130,494,6183.823162,-53.82316227,5636,1.294718503,-0.141064462,-0.008703865
Chile,Chile,0,30-12-2019,05-01-2020,7,2020,1,19493184,2108,0,2043.44918,64.55081967,2108,0,0.331145593,0.031589149
Chile,Chile,0,06-01-2020,12-01-2020,7,2020,2,19493184,2053,0,1961.84918,91.15081967,2053,0,0.467603546,0.046461686
Chile,Chile,0,13-01-2020,19-01-2020,7,2020,3,19493184,2057,0,2002.24918,54.75081967,2057,0,0.28087161,0.027344658
Chile,Chile,0,20-01-2020,26-01-2020,7,2020,4,19493184,1964,0,1997.04918,-33.04918033,1964,0,-0.169542238,-0.016549007
Chile,Chile,0,27-01-2020,02-02-2020,7,2020,5,19493184,1970,0,2002.04918,-32.04918033,1970,0,-0.164412239,-0.016008188
Chile,Chile,0,03-02-2020,09-02-2020,7,2020,6,19493184,1994,0,1944.24918,49.75081967,1994,0,0.255221618,0.025588705
Chile,Chile,0,10-02-2020,16-02-2020,7,2020,7,19493184,1909,0,1924.64918,-15.64918033,1909,0,-0.080280268,-0.008130926
Chile,Chile,0,17-02-2020,23-02-2020,7,2020,8,19493184,1899,0,1960.44918,-61.44918033,1899,0,-0.315234188,-0.031344439
Chile,Chile,0,24-02-2020,01-03-2020,7,2020,9,19493184,1884,0,1877.811475,6.18852459,1884,0,0.03174712,0.003295605
Chile,Chile,0,02-03-2020,08-03-2020,7,2020,10,19493184,1885,0,1884.561475,0.43852459,1885,0,0.00224963,0.000232693
Chile,Chile,0,09-03-2020,15-03-2020,7,2020,11,19493184,1928,0,1890.561475,37.43852459,1928,0,0.192059566,0.01980286
Chile,Chile,0,16-03-2020,22-03-2020,7,2020,12,19493184,2008,1,1901.311475,106.6885246,2007,0.005129998,0.547311945,0.056113123
Chile,Chile,0,23-03-2020,29-03-2020,7,2020,13,19493184,2006,6,1936.811475,69.18852459,2000,0.03077999,0.354937011,0.035722901
Chile,Chile,0,30-03-2020,05-04-2020,7,2020,14,19493184,2081,27,1981.811475,99.18852459,2054,0.138509953,0.508836959,0.050049425
Chile,Chile,0,06-04-2020,12-04-2020,7,2020,15,19493184,2010,46,2046.811475,-36.81147541,1964,0.23597992,-0.188842805,-0.01798479
Chile,Chile,0,13-04-2020,19-04-2020,7,2020,16,19493184,2087,53,2004.311475,82.68852459,2034,0.271889908,0.424191987,0.041255327
Chile,Chile,0,20-04-2020,26-04-2020,7,2020,17,19493184,2095,56,2079.811475,15.18852459,2039,0.287279903,0.077917105,0.007302837
Chile,Chile,0,27-04-2020,03-05-2020,7,2020,18,19493184,2083,71,2074.561475,8.43852459,2012,0.364229876,0.043289616,0.004067618
Chile,Chile,0,04-05-2020,10-05-2020,7,2020,19,19493184,2342,52,2050.811475,291.1885246,2290,0.26675991,1.493796624,0.141986978
Chile,Chile,0,11-05-2020,17-05-2020,7,2020,20,19493184,2438,138,2132.561475,305.4385246,2300,0.70793976,1.5668991,0.143226129
Chile,Chile,0,18-05-2020,24-05-2020,7,2020,21,19493184,2933,268,2271.811475,661.1885246,2665,1.374839534,3.391895981,0.291040226
Chile,Chile,0,25-05-2020,31-05-2020,7,2020,22,19493184,3394,336,2303.311475,1090.688525,3058,1.723679415,5.595230233,0.473530626
Chile,Chile,0,01-06-2020,07-06-2020,7,2020,23,19493184,3899,583,2406.061475,1492.938525,3316,2.990788986,7.658772033,0.620490598
Chile,Chile,0,08-06-2020,14-06-2020,7,2020,24,19493184,3983,1686,2510.561475,1472.438525,2297,8.649177066,7.553607069,0.586497697
Chile,Chile,0,15-06-2020,21-06-2020,7,2020,25,19493184,3732,1156,2520.811475,1211.188525,2576,5.930277988,6.213395024,0.480475647
Chile,Chile,0,22-06-2020,28-06-2020,7,2020,26,19493184,3519,1030,2536.061475,982.9385246,2489,5.283898208,5.042472921,0.38758466
Chile,Chile,0,29-06-2020,05-07-2020,7,2020,27,19493184,3070,799,2485.311475,584.6885246,2271,4.09886861,2.999451114,0.235257645
Chile,Chile,0,06-07-2020,12-07-2020,7,2020,28,19493184,2967,671,2456.061475,510.9385246,2296,3.442228832,2.621113742,0.208031651
Chile,Chile,0,13-07-2020,19-07-2020,7,2020,29,19493184,2814,467,2520.061475,293.9385246,2347,2.395709187,1.50790412,0.116639426
Chile,Chile,0,20-07-2020,26-07-2020,7,2020,30,19493184,2698,609,2465.061475,232.9385246,2089,3.12416894,1.194974226,0.094496031
Chile,Chile,0,27-07-2020,02-08-2020,7,2020,31,19493184,2653,496,2439.311475,213.6885246,2157,2.544479137,1.096221759,0.087601984
Chile,Chile,0,03-08-2020,09-08-2020,7,2020,32,19493184,2516,469,2373.061475,142.9385246,2047,2.405969184,0.733274382,0.060233806
Chile,Chile,0,10-08-2020,16-08-2020,7,2020,33,19493184,2431,375,2340.311475,90.68852459,2056,1.923749347,0.465231973,0.038750622
Chile,Chile,0,17-08-2020,23-08-2020,7,2020,34,19493184,2596,400,2318.311475,277.6885246,2196,2.051999304,1.424541648,0.119780507
Chile,Chile,0,24-08-2020,30-08-2020,7,2020,35,19493184,2479,392,2250.311475,228.6885246,2087,2.010959318,1.173171733,0.101625276
Chile,Chile,0,31-08-2020,06-09-2020,7,2020,36,19493184,2395,348,2308.561475,86.43852459,2047,1.785239394,0.443429481,0.037442592
Chile,Chile,0,07-09-2020,13-09-2020,7,2020,37,19493184,2405,357,2249.561475,155.4385246,2048,1.831409379,0.797399361,0.069097256
Chile,Chile,0,14-09-2020,20-09-2020,7,2020,38,19493184,2401,337,2309.061475,91.93852459,2064,1.728809414,0.471644471,0.039816404
Chile,Chile,0,21-09-2020,27-09-2020,7,2020,39,19493184,2364,355,2217.811475,146.1885246,2009,1.821149382,0.749946877,0.065915668
Chile,Chile,0,28-09-2020,04-10-2020,7,2020,40,19493184,2340,338,2164.561475,175.4385246,2002,1.733939412,0.899999326,0.081050377
Chile,Chile,0,05-10-2020,11-10-2020,7,2020,41,19493184,2396,339,2100.811475,295.1885246,2057,1.73906941,1.514316617,0.140511668
Chile,Chile,0,12-10-2020,18-10-2020,7,2020,42,19493184,2307,317,2076.561475,230.4385246,1990,1.626209448,1.18214923,0.110971203
Chile,Chile,0,19-10-2020,25-10-2020,7,2020,43,19493184,2304,309,2053.311475,250.6885246,1995,1.585169462,1.286031695,0.122089867
Chile,Chile,0,26-10-2020,01-11-2020,7,2020,44,19493184,2268,303,2037.311475,230.6885246,1965,1.554389473,1.18343173,0.113231839
Chile,Chile,0,02-11-2020,08-11-2020,7,2020,45,19493184,2239,296,2041.811475,197.1885246,1943,1.518479485,1.011576788,0.096575285
Chile,Chile,0,09-11-2020,15-11-2020,7,2020,46,19493184,2121,276,1993.311475,127.6885246,1845,1.41587952,0.655041909,0.064058491
Chile,Chile,0,16-11-2020,22-11-2020,7,2020,47,19493184,2184,250,2037.561475,146.4385246,1934,1.282499565,0.751229376,0.0718695
Chile,Chile,0,23-11-2020,29-11-2020,7,2020,48,19493184,2203,287,1991.061475,211.9385246,1916,1.472309501,1.087244262,0.106444993
Chile,Chile,0,30-11-2020,06-12-2020,7,2020,49,19493184,2174,272,1945.561475,228.4385246,1902,1.395359527,1.171889234,0.117415218
Chile,Chile,0,07-12-2020,13-12-2020,7,2020,50,19493184,2187,258,1985.311475,201.6885246,1929,1.323539551,1.03466178,0.101590369
Chile,Chile,0,14-12-2020,20-12-2020,7,2020,51,19493184,2155,268,1979.061475,175.9385246,1887,1.374839534,0.902564325,0.088899979
Chile,Chile,0,21-12-2020,27-12-2020,7,2020,52,19493184,2291,289,1906.811475,384.1885246,2002,1.482569497,1.970886463,0.201482176
Chile,Chile,0,28-12-2020,03-01-2021,7,2020,53,19493184,2239,324,1906.811475,332.1885246,1915,1.662119436,1.704126553,0.17421152
Chile,Chile,0,04-01-2021,10-01-2021,7,2021,1,19493184,2448,329,2081.57377,366.4262295,2119,1.687769428,1.87976592,0.176033266
Chile,Chile,0,11-01-2021,17-01-2021,7,2021,2,19493184,2439,381,1999.97377,439.0262295,2058,1.954529337,2.252203793,0.219515994
Chile,Chile,0,18-01-2021,24-01-2021,7,2021,3,19493184,2702,456,2040.37377,661.6262295,2246,2.339279207,3.394141406,0.324267171
Chile,Chile,0,25-01-2021,31-01-2021,7,2021,4,19493184,2560,519,2035.17377,524.8262295,2041,2.662469097,2.692357644,0.257877847
Chile,Chile,0,01-02-2021,07-02-2021,7,2021,5,19493184,2635,522,2040.17377,594.8262295,2113,2.677859092,3.051457522,0.29155665
Chile,Chile,0,08-02-2021,14-02-2021,7,2021,6,19493184,2506,567,1982.37377,523.6262295,1939,2.908709013,2.686201646,0.26414102
Chile,Chile,0,15-02-2021,21-02-2021,7,2021,7,19493184,2502,501,1962.77377,539.2262295,2001,2.570129128,2.766229619,0.274726633
Chile,Chile,0,22-02-2021,28-02-2021,7,2021,8,19493184,2607,530,1998.57377,608.4262295,2077,2.718899078,3.121225499,0.304430208
Chile,Chile,0,01-03-2021,07-03-2021,7,2021,9,19493184,2662,505,1915.936066,746.0639344,2157,2.590649121,3.827306685,0.389399181
Chile,Chile,0,08-03-2021,14-03-2021,7,2021,10,19493184,2656,597,1922.686066,733.3139344,2059,3.062608961,3.761899208,0.381400764
Chile,Chile,0,15-03-2021,21-03-2021,7,2021,11,19493184,2550,605,1928.686066,621.3139344,1945,3.103648947,3.187339402,0.322143632
Chile,Chile,0,22-03-2021,28-03-2021,7,2021,12,19493184,2741,475,1939.436066,801.5639344,2266,2.436749173,4.112021589,0.413297426
Chile,Chile,0,29-03-2021,04-04-2021,7,2021,13,19493184,2833,890,1974.936066,858.0639344,1943,4.565698451,4.40186649,0.434476816
Chile,Chile,0,05-04-2021,11-04-2021,7,2021,14,19493184,2849,702,2019.936066,829.0639344,2147,3.601258778,4.253096541,0.410440681
Chile,Chile,0,12-04-2021,18-04-2021,7,2021,15,19493184,2899,831,2084.936066,814.0639344,2068,4.263028554,4.176146567,0.390450311
Chile,Chile,0,19-04-2021,25-04-2021,7,2021,16,19493184,2664,679,2042.436066,621.5639344,1985,3.483268818,3.188621902,0.304324794
Chile,Chile,0,26-04-2021,02-05-2021,7,2021,17,19493184,2787,705,2117.936066,669.0639344,2082,3.616648773,3.432296819,0.315903745
Chile,Chile,0,03-05-2021,09-05-2021,7,2021,18,19493184,2735,657,2112.686066,622.3139344,2078,3.370408857,3.192469401,0.294560533
Chile,Chile,0,10-05-2021,16-05-2021,7,2021,19,19493184,2767,614,2088.936066,678.0639344,2153,3.149818932,3.478466804,0.324597744
Chile,Chile,0,17-05-2021,23-05-2021,7,2021,20,19493184,2936,686,2170.686066,765.3139344,2250,3.519178806,3.926059152,0.352567765
Chile,Chile,0,24-05-2021,30-05-2021,7,2021,21,19493184,3081,650,2309.936066,771.0639344,2431,3.334498869,3.955556642,0.33380315
Chile,Chile,0,31-05-2021,06-06-2021,7,2021,22,19493184,3017,769,2341.436066,675.5639344,2248,3.944968662,3.465641808,0.288525467
Chile,Chile,0,07-06-2021,13-06-2021,7,2021,23,19493184,3132,770,2444.186066,687.8139344,2362,3.95009866,3.528484287,0.281408173
Chile,Chile,0,14-06-2021,20-06-2021,7,2021,24,19493184,3182,806,2548.686066,633.3139344,2376,4.134778597,3.248899382,0.248486443
Chile,Chile,0,21-06-2021,27-06-2021,7,2021,25,19493184,3196,785,2558.936066,637.0639344,2411,4.027048634,3.268136875,0.248956566
Chile,Chile,0,28-06-2021,04-07-2021,7,2021,26,19493184,3327,805,2574.186066,752.8139344,2522,4.129648599,3.861934174,0.292447366
Chile,Chile,0,05-07-2021,11-07-2021,7,2021,27,19493184,3120,774,2523.436066,596.5639344,2346,3.970618653,3.060371946,0.236409372
Chile,Chile,0,12-07-2021,18-07-2021,7,2021,28,19493184,3043,637,2494.186066,548.8139344,2406,3.267808892,2.815414529,0.220037287
Chile,Chile,0,19-07-2021,25-07-2021,7,2021,29,19493184,2868,512,2558.186066,309.8139344,2356,2.626559109,1.589344945,0.121106881
Chile,Chile,0,26-07-2021,01-08-2021,7,2021,30,19493184,2749,502,2503.186066,245.8139344,2247,2.575259126,1.261025056,0.098200425
Chile,Chile,0,02-08-2021,08-08-2021,7,2021,31,19493184,2640,488,2477.436066,162.5639344,2152,2.503439151,0.833952701,0.065617812
Chile,Chile,0,09-08-2021,15-08-2021,7,2021,32,19493184,2628,364,2411.186066,216.8139344,2264,1.867319367,1.112255106,0.089920035
Chile,Chile,0,16-08-2021,22-08-2021,7,2021,33,19493184,2613,270,2378.436066,234.5639344,2343,1.38509953,1.203312575,0.09862108
Chile,Chile,0,23-08-2021,29-08-2021,7,2021,34,19493184,2362,235,2356.436066,5.563934426,2127,1.205549591,0.028542974,0.002361165
Chile,Chile,0,30-08-2021,05-09-2021,7,2021,35,19493184,2339,205,2288.436066,50.56393443,2134,1.051649643,0.259392896,0.022095411
Chile,Chile,0,06-09-2021,12-09-2021,7,2021,36,19493184,2397,142,2346.686066,50.31393443,2255,0.728459753,0.258110396,0.02144042
Chile,Chile,0,13-09-2021,19-09-2021,7,2021,37,19493184,2389,127,2287.686066,101.3139344,2262,0.651509779,0.519740307,0.044286642
Chile,Chile,0,20-09-2021,26-09-2021,7,2021,38,19493184,2361,81,2347.186066,13.81393443,2280,0.415529859,0.07086546,0.005885317
Chile,Chile,0,27-09-2021,03-10-2021,7,2021,39,19493184,2250,54,2255.936066,-5.936065574,2196,0.277019906,-0.030452006,-0.002631309
Chile,Chile,0,04-10-2021,10-10-2021,7,2021,40,19493184,2327,283,2202.686066,124.3139344,2044,1.451789508,0.637730267,0.056437427
Chile,Chile,0,11-10-2021,17-10-2021,7,2021,41,19493184,2362,45,2138.936066,223.0639344,2317,0.230849922,1.144317595,0.104287331
Chile,Chile,0,18-10-2021,24-10-2021,7,2021,42,19493184,2222,60,2114.686066,107.3139344,2162,0.307799896,0.550520297,0.050746981
Chile,Chile,0,25-10-2021,31-10-2021,7,2021,43,19493184,2405,88,2091.436066,313.5639344,2317,0.451439847,1.608582438,0.149927573
Chile,Chile,0,01-11-2021,07-11-2021,7,2021,44,19493184,2248,105,2075.436066,172.5639344,2143,0.538649817,0.885252683,0.083145869
Chile,Chile,0,08-11-2021,14-11-2021,7,2021,45,19493184,2395,113,2079.936066,315.0639344,2282,0.579689803,1.616277435,0.151477701
Chile,Chile,0,15-11-2021,21-11-2021,7,2021,46,19493184,2362,142,2031.436066,330.5639344,2220,0.728459753,1.695792408,0.162724262
Chile,Chile,0,22-11-2021,28-11-2021,7,2021,47,19493184,2405,196,2075.686066,329.3139344,2209,1.005479659,1.689379911,0.158653054
Chile,Chile,0,29-11-2021,05-12-2021,7,2021,48,19493184,2539,188,2029.186066,509.8139344,2351,0.964439673,2.615344596,0.251240605
Chile,Chile,0,06-12-2021,12-12-2021,7,2021,49,19493184,2383,185,1983.686066,399.3139344,2198,0.949049678,2.048479789,0.201298956
Chile,Chile,0,13-12-2021,19-12-2021,7,2021,50,19493184,2426,178,2023.436066,402.5639344,2248,0.91313969,2.065152283,0.198950657
Chile,Chile,0,20-12-2021,26-12-2021,7,2021,51,19493184,2419,170,2017.186066,401.8139344,2249,0.872099704,2.061304784,0.199195276
Chile,Chile,0,27-12-2021,02-01-2022,7,2021,52,19493184,2420,128,1944.936066,475.0639344,2292,0.656639777,2.437077157,0.244256838
Chile,Chile,0,03-01-2022,09-01-2022,7,2022,1,19493184,2479,110,2119.698361,359.3016393,2369,0.564299809,1.843216785,0.169506023
Chile,Chile,0,10-01-2022,16-01-2022,7,2022,2,19493184,2487,122,2038.098361,448.9016393,2365,0.625859788,2.302864629,0.22025514
Chile,Chile,0,17-01-2022,23-01-2022,7,2022,3,19493184,2418,118,2078.498361,339.5016393,2300,0.605339795,1.741642819,0.163339864
Chile,Chile,0,24-01-2022,30-01-2022,7,2022,4,19493184,2660,172,2073.298361,586.7016393,2488,0.882359701,3.009778389,0.28297984
Chile,Chile,0,31-01-2022,06-02-2022,7,2022,5,19493184,2909,303,2078.298361,830.7016393,2606,1.554389473,4.261497964,0.399702783
Chile,Chile,0,07-02-2022,13-02-2022,7,2022,6,19493184,3032,571,2020.498361,1011.501639,2461,2.929229006,5.18900165,0.500619876
Chile,Chile,0,14-02-2022,20-02-2022,7,2022,7,19493184,3241,789,2000.898361,1240.101639,2452,4.047568627,6.361719252,0.61977243
Chile,Chile,0,21-02-2022,27-02-2022,7,2022,8,19493184,3265,853,2036.698361,1228.301639,2412,4.375888516,6.301185272,0.60308471
Chile,Chile,0,28-02-2022,06-03-2022,7,2022,9,19493184,3100,877,1954.060656,1145.939344,2223,4.499008474,5.878666842,0.586440007
Chile,Chile,0,07-03-2022,13-03-2022,7,2022,10,19493184,2873,802,1960.810656,912.1893443,2071,4.114258604,4.679529749,0.465210316
Chile,Chile,0,14-03-2022,20-03-2022,7,2022,11,19493184,2675,639,1966.810656,708.1893443,2036,3.278068888,3.633010104,0.360069914
Chile,Chile,0,21-03-2022,27-03-2022,7,2022,12,19493184,2556,416,1977.560656,578.4393443,2140,2.134079276,2.96739283,0.292501442
Chile,Chile,0,28-03-2022,03-04-2022,7,2022,13,19493184,2481,369,2013.060656,467.9393443,2112,1.892969358,2.400528022,0.232451686
Chile,Chile,0,04-04-2022,10-04-2022,7,2022,14,19493184,2468,291,2058.060656,409.9393443,2177,1.492829494,2.102988123,0.199187202
Chile,Chile,0,11-04-2022,17-04-2022,7,2022,15,19493184,2251,222,2123.060656,127.9393443,2029,1.138859614,0.656328613,0.060261747
Chile,Chile,0,18-04-2022,24-04-2022,7,2022,16,19493184,2418,112,2080.560656,337.4393443,2306,0.574559805,1.731063249,0.162186737
Chile,Chile,0,25-04-2022,01-05-2022,7,2022,17,19493184,2282,164,2156.060656,125.9393443,2118,0.841319715,0.646068617,0.058411782
Chile,Chile,0,02-05-2022,08-05-2022,7,2022,18,19493184,2439,90,2150.810656,288.1893443,2349,0.461699843,1.478410835,0.133991034
Chile,Chile,0,09-05-2022,15-05-2022,7,2022,19,19493184,2510,93,2127.060656,382.9393443,2417,0.477089838,1.96447817,0.180032169
Chile,Chile,0,16-05-2022,22-05-2022,7,2022,20,19493184,2490,80,2208.810656,281.1893443,2410,0.410399861,1.442500847,0.127303508
Chile,Chile,0,23-05-2022,29-05-2022,7,2022,21,19493184,2462,75,2348.060656,113.9393443,2387,0.384749869,0.584508638,0.048524873
Chile,Chile,0,30-05-2022,05-06-2022,7,2022,22,19493184,2886,96,2379.560656,506.4393443,2790,0.492479833,2.598032955,0.212828928
Chile,Chile,0,06-06-2022,12-06-2022,7,2022,23,19493184,2757,122,2482.310656,274.6893443,2635,0.625859788,1.409155858,0.11065873
Chile,Chile,0,13-06-2022,19-06-2022,7,2022,24,19493184,2860,156,2586.810656,273.1893443,2704,0.800279729,1.401460861,0.105608558
Chile,Chile,0,20-06-2022,26-06-2022,7,2022,25,19493184,2796,165,2597.060656,198.9393443,2631,0.846449713,1.02055849,0.076601732
Chile,Chile,0,27-06-2022,03-07-2022,7,2022,26,19493184,2845,173,2612.310656,232.6893443,2672,0.887489699,1.193695931,0.089074147
Chile,Chile,0,04-07-2022,10-07-2022,7,2022,27,19493184,2850,229,2561.560656,288.4393443,2621,1.174769602,1.479693334,0.112602973
Colombia,Colombia,0,30-12-2019,05-01-2020,7,2020,1,51516562,5019,0,5095.653558,-76.65355805,5019,0,-0.148794009,-0.01504293
Colombia,Colombia,0,06-01-2020,12-01-2020,7,2020,2,51516562,5057,0,4921.320225,135.6797753,5057,0,0.263371176,0.027569792
Colombia,Colombia,0,13-01-2020,19-01-2020,7,2020,3,51516562,4945,0,4917.653558,27.34644195,4945,0,0.053082816,0.005560872
Colombia,Colombia,0,20-01-2020,26-01-2020,7,2020,4,51516562,4806,0,4783.153558,22.84644195,4806,0,0.044347761,0.004776439
Colombia,Colombia,0,27-01-2020,02-02-2020,7,2020,5,51516562,4656,0,4666.653558,-10.65355805,4656,0,-0.02067987,-0.002282912
Colombia,Colombia,0,03-02-2020,09-02-2020,7,2020,6,51516562,4755,0,4636.986891,118.0131086,4755,0,0.229077998,0.025450387
Colombia,Colombia,0,10-02-2020,16-02-2020,7,2020,7,51516562,4724,0,4591.653558,132.3464419,4724,0,0.256900765,0.028823264
Colombia,Colombia,0,17-02-2020,23-02-2020,7,2020,8,51516562,4723,0,4587.820225,135.1797753,4723,0,0.262400615,0.029464924
